interlink_larva_dippin_with_metadata,cross_ref,site,plot,plot_id,year,season,location,dip_point,management,rhyne_dry,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,landcover,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure,percentage_water_shaded,central_cover_carex_percent,central_cover_celery_leaved_buttercup_percent,central_cover_duckweed_percent,central_cover_frog_bit_percent,central_cover_grass_percent,central_cover_ivy_leaved_duckweed_percent,central_cover_juncus_percent,central_cover_marsh_bedstraw_percent,central_cover_typha_percent,central_cover_water_parsnip_percent
16002,160,88,2,8802,2009,3,Cheddar Moor Drove,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,1.1,NA,NA,NA,NA,NA,2.5555555,5,4,100,0,0,0,0,0,0,0,0,0,0
16003,160,88,2,8802,2009,3,Cheddar Moor Drove,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,1.1,12.95,0.697,0.53,178.9,7.05,2.5555555,5,4,100,0,0,0,0,0,0,0,0,0,0
16004,160,88,2,8802,2009,3,Cheddar Moor Drove,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,1.1,NA,NA,NA,NA,NA,2.5555555,5,4,100,0,0,0,0,0,0,0,0,0,0
16005,160,88,2,8802,2009,3,Cheddar Moor Drove,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,1.1,13.01,0.693,0.53,178.4,7.14,2.5555555,5,4,100,0,0,0,0,0,0,0,0,0,0
16006,160,88,2,8802,2009,3,Cheddar Moor Drove,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,1.1,NA,NA,NA,NA,NA,2.5555555,5,4,100,0,0,0,0,0,0,0,0,0,0
16101,161,88,3,8803,2009,3,Cheddar Moor Drove,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1.15,15.16,0.456,0.34,157.2,7.85,20,100,1,5,0,0,2.5555555,0,0,0,0,0,0,0
16102,161,88,3,8803,2009,3,Cheddar Moor Drove,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1.15,NA,NA,NA,NA,NA,10,100,1,5,0,0,2.5555555,0,0,0,0,0,0,0
16103,161,88,3,8803,2009,3,Cheddar Moor Drove,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1.15,15.08,0.456,0.34,157.7,7.9,20,100,1,5,0,0,2.5555555,0,0,0,0,0,0,0
16104,161,88,3,8803,2009,3,Cheddar Moor Drove,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1.15,NA,NA,NA,NA,NA,10,100,1,5,0,0,2.5555555,0,0,0,0,0,0,0
16105,161,88,3,8803,2009,3,Cheddar Moor Drove,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1.15,15.04,0.459,0.35,158.1,7.92,10,100,1,5,0,0,2.5555555,0,0,0,0,0,0,0
16106,161,88,3,8803,2009,3,Cheddar Moor Drove,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1.15,NA,NA,NA,NA,NA,10,100,1,5,0,0,2.5555555,0,0,0,0,0,0,0
16201,162,88,4,8804,2009,3,Cheddar Moor Drove,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,13.74,0.522,0.4,170.5,7.36,2.5555555,2.5555555,4,100,0,0,0,0,0,0,0,0,0,0
16202,162,88,4,8804,2009,3,Cheddar Moor Drove,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,NA,NA,NA,NA,NA,2.5555555,10,4,100,0,0,0,0,0,0,0,0,0,0
16203,162,88,4,8804,2009,3,Cheddar Moor Drove,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,13.46,0.483,0.37,173.5,7.46,2.5555555,2.5555555,4,100,0,0,0,0,0,0,0,0,0,0
16204,162,88,4,8804,2009,3,Cheddar Moor Drove,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,NA,NA,NA,NA,NA,2.5555555,10,4,100,0,0,0,0,0,0,0,0,0,0
16205,162,88,4,8804,2009,3,Cheddar Moor Drove,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,13.49,0.482,0.36,173.1,7.37,2.5555555,2.5555555,4,100,0,0,0,0,0,0,0,0,0,0
16206,162,88,4,8804,2009,3,Cheddar Moor Drove,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,NA,NA,NA,NA,NA,2.5555555,2.5555555,4,100,0,0,0,0,0,0,0,0,0,0
16301,163,89,1,8901,2009,3,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.4,15.58,0.537,0.41,153.1,7.11,10,40,1,25,0,0,10,0,0,0,0,0,0,0
16302,163,89,1,8901,2009,3,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.4,NA,NA,NA,NA,NA,5,40,1,35,0,0,35,0,0,0,0,0,0,0
16303,163,89,1,8901,2009,3,Tadham Moor,3,3,0,1,0,0,0,1,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.4,15.24,0.522,0.4,156.4,6.94,7,45,1,20,0,0,85,0,0,0,0,0,5,0
16304,163,89,1,8901,2009,3,Tadham Moor,4,3,0,1,0,0,0,0,1,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.4,NA,NA,NA,NA,NA,7,50,1,35,5,0,82,0,0,0,0,0,10,0
16305,163,89,1,8901,2009,3,Tadham Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.4,14.87,0.505,0.38,159.6,7.01,10,50,1,30,0,0,100,0,0,0,0,0,0,0
16306,163,89,1,8901,2009,3,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.4,NA,NA,NA,NA,NA,7,50,1,15,0,0,95,0,0,0,0,0,5,0
16401,164,89,2,8902,2009,3,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,15.47,0.506,0.39,154.2,7.42,5,100,1,15,0,0,5,2.5555555,0,0,0,0,5,0
16402,164,89,2,8902,2009,3,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,20,60,1,15,0,0,0,0,0,0,0,0,0,0
16403,164,89,2,8902,2009,3,Tadham Moor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,15.63,0.551,0.42,152.8,7.43,30,100,1,20,0,0,5,5,0,0,0,0,0,0
16404,164,89,2,8902,2009,3,Tadham Moor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,45,100,1,15,0,0,5,0,0,0,0,0,5,0
16405,164,89,2,8902,2009,3,Tadham Moor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,15.57,0.558,0.42,153.3,7.5,60,100,1,15,0,0,2.5555555,5,0,0,0,0,0,0
16406,164,89,2,8902,2009,3,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,1,25,0,0,0,0,0,0,0,0,0,0
16501,165,89,3,8903,2009,3,Tadham Moor,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0.45,14.6,0.605,0.46,162.1,6.95,NA,NA,4,95,20,0,0,0,5,0,0,0,0,0
16502,165,89,3,8903,2009,3,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.45,NA,NA,NA,NA,NA,2.5555555,0,4,95,20,0,0,0,0,0,0,0,0,0
16503,165,89,3,8903,2009,3,Tadham Moor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.45,15.06,0.54,0.41,157.8,6.71,10,0,4,95,5,0,0,0,0,0,0,0,0,0
16504,165,89,3,8903,2009,3,Tadham Moor,4,3,0,1,0,0,0,0,1,0,0,0,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.45,NA,NA,NA,NA,NA,50,0,4,95,0,0,0,0,0,0,0,0,0,0
16505,165,89,3,8903,2009,3,Tadham Moor,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0.45,14.75,0.542,0.41,160.8,6.67,NA,NA,4,95,5,0,0,0,0,0,0,0,0,0
16506,165,89,3,8903,2009,3,Tadham Moor,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0.45,NA,NA,NA,NA,NA,NA,NA,4,90,0,0,0,0,0,0,0,0,0,0
16601,166,89,4,8904,2009,3,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,0.65,14.58,0.414,0.31,162.3,7.38,0,5,4,95,5,0,0,0,0,0,0,0,0,10
16602,166,89,4,8904,2009,3,Tadham Moor,2,3,0,3,0,0,3,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,0.65,NA,NA,NA,NA,NA,0,10,4,95,5,0,0,0,0,0,2.5555555,0,0,15
16603,166,89,4,8904,2009,3,Tadham Moor,3,3,0,1,0,0,1,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,0.65,14.42,0.416,0.41,163.8,6.88,0,5,4,95,5,0,0,0,0,0,5,0,0,10
16604,166,89,4,8904,2009,3,Tadham Moor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,0.65,NA,NA,NA,NA,NA,0,15,4,95,10,0,0,0,0,0,5,0,0,15
16605,166,89,4,8904,2009,3,Tadham Moor,5,3,0,1,0,0,1,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,0.65,14.44,0.435,0.33,163.6,6.68,0,10,4,95,15,0,0,0,0,0,10,0,10,15
16606,166,89,4,8904,2009,3,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,0.65,NA,NA,NA,NA,NA,0,10,4,95,10,0,0,0,0,0,10,0,20,10
16701,167,90,1,9001,2009,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,17.7,0.403,0.3,135.9,7.02,27,70,1,25,0,0,0,15,0,30,0,0,5,0
16702,167,90,1,9001,2009,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,15,80,1,15,0,0,0,5,0,5,0,0,0,0
16703,167,90,1,9001,2009,3,Moorlinch,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,15.7,0.442,0.33,152.2,7.2,30,80,1,25,2.5555555,0,0,2.5555555,0,10,0,0,0,0
16704,167,90,1,9001,2009,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,40,100,1,25,5,0,0,2.5555555,0,2.5555555,5,0,0,0
16705,167,90,1,9001,2009,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,14.72,0.405,0.3,161.1,7.24,13,80,1,20,0,0,0,2.5555555,0,2.5555555,0,0,0,0
16706,167,90,1,9001,2009,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,20,80,1,25,5,0,0,5,0,0,0,0,0,0
16801,168,90,2,9002,2009,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,14.07,0.516,0.39,167.8,6.82,10,20,4,80,5,0,5,5,0,0,0,0,20,0
16802,168,90,2,9002,2009,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,NA,NA,NA,NA,NA,10,30,4,80,10,0,0,10,0,0,0,0,0,10
16803,168,90,2,9002,2009,3,Moorlinch,3,3,0,1,0,1,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,15.63,0.516,0.39,156.2,6.79,10,40,4,70,20,0,2.5555555,5,0,0,0,0,0,5
16804,168,90,2,9002,2009,3,Moorlinch,4,3,0,1,0,0,1,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,NA,NA,NA,NA,NA,10,40,4,90,30,0,0,5,0,0,0,0,0,5
16805,168,90,2,9002,2009,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,16.78,0.517,0.39,143.4,7.08,10,20,4,50,10,0,0,20,0,0,0,0,0,2.5555555
16806,168,90,2,9002,2009,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,NA,NA,NA,NA,NA,20,50,4,30,5,0,0,30,0,0,0,0,0,2.5555555
16901,169,90,3,9003,2009,3,Moorlinch,1,3,0,2,0,2,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.25,15.17,0.519,0.39,157.12,7.54,7,70,1,10,5,0,0,0,0,0,0,0,0,0
16902,169,90,3,9003,2009,3,Moorlinch,2,3,0,1,0,1,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.25,NA,NA,NA,NA,NA,15,60,4,40,10,0,0,5,0,0,0,0,0,0
16903,169,90,3,9003,2009,3,Moorlinch,3,3,0,1,0,1,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.25,15.91,0.507,0.38,150.9,7.63,10,50,1,20,2.5555555,0,0,2.5555555,0,0,0,0,0,0
16904,169,90,3,9003,2009,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.25,NA,NA,NA,NA,NA,10,100,1,15,0,0,0,0,0,0,0,0,0,0
16905,169,90,3,9003,2009,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.25,17.91,0.512,0.39,139.8,7.55,20,100,1,15,0,0,0,0,0,0,0,0,0,0
16906,169,90,3,9003,2009,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.25,NA,NA,NA,NA,NA,20,100,1,25,0,0,0,0,0,0,0,0,0,0
17001,170,90,4,9004,2009,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.35,14.98,0.468,0.35,158.7,7.6,5,20,4,50,0,0,70,0,0,0,5,0,0,5
17002,170,90,4,9004,2009,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.35,NA,NA,NA,NA,NA,10,35,4,50,0,0,70,0,0,0,2.5555555,0,0,2.5555555
17003,170,90,4,9004,2009,3,Moorlinch,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.35,14.89,0.48,0.38,159.6,7.23,20,50,4,40,0,0,70,10,0,0,0,0,0,2.5555555
17004,170,90,4,9004,2009,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.35,NA,NA,NA,NA,NA,10,40,4,30,2.5555555,0,60,15,0,0,0,0,0,2.5555555
17005,170,90,4,9004,2009,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.35,14.25,0.434,0.37,165.7,6.75,10,40,4,40,0,0,40,35,0,0,0,0,0,2.5555555
17006,170,90,4,9004,2009,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.35,NA,NA,NA,NA,NA,10,40,4,40,0,0,50,25,0,0,0,0,0,2.5555555
10701,107,91,1,9101,2009,3,King Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,14.28,0.889,0.69,165.2,6.68,5,20,2,90,0,0,98,0,0,0,0,0,0,0
10702,107,91,1,9101,2009,3,King Sedgemoor,2,3,0,5,0,0,0,0,5,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,NA,NA,NA,NA,NA,10,20,2,80,0,0,99,0,0,0,0,0,0,0
10703,107,91,1,9101,2009,3,King Sedgemoor,3,3,0,267,0,1,1,0,265,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,14.22,0.826,0.64,165.6,6.9,20,15,2,90,0,0,15,0,0,0,0,0,0,0
10704,107,91,1,9101,2009,3,King Sedgemoor,4,3,0,1,0,0,0,0,1,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,NA,NA,NA,NA,NA,5,20,2,70,0,0,95,0,0,0,0,0,0,0
10705,107,91,1,9101,2009,3,King Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,14.3,0.801,0.62,165.1,7,5,20,2,80,0,0,98,0,0,0,0,0,0,0
10706,107,91,1,9101,2009,3,King Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,NA,NA,NA,NA,NA,5,15,2,70,0,0,99,0,0,0,0,0,0,0
10801,108,91,2,9102,2009,3,King Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0.6,15.5,0.945,0.73,154,7.24,10,20,1,25,0,0,0,45,0,40,0,0,0,0
10802,108,91,2,9102,2009,3,King Sedgemoor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0.6,NA,NA,NA,NA,NA,5,25,4,50,5,0,0,40,0,40,0,0,10,0
10803,108,91,2,9102,2009,3,King Sedgemoor,3,3,0,1,0,0,0,0,1,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0.6,16.54,0.95,0.74,145,7.28,5,30,1,30,0,0,0,43,0,42,0,0,10,0
10804,108,91,2,9102,2009,3,King Sedgemoor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0.6,NA,NA,NA,NA,NA,10,30,4,50,0,0,0,38,0,37,0,0,25,0
10805,108,91,2,9102,2009,3,King Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0.6,17.2,0.948,0.74,139.8,7.34,5,30,1,30,0,0,0,37.5,0,37.5,0,0,5,10
10806,108,91,2,9102,2009,3,King Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0.6,NA,NA,NA,NA,NA,5,30,4,70,0,0,0,15,0,30,0,0,20,0
10901,109,91,3,9103,2009,3,King Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.3,0.3,17.44,0.894,0.69,137.9,7.13,5,20,4,45,50,0,0,0,0,40,10,0,0,0
10902,109,91,3,9103,2009,3,King Sedgemoor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.3,0.3,NA,NA,NA,NA,NA,5,5,4,90,50,0,0,0,0,40,10,0,0,0
10903,109,91,3,9103,2009,3,King Sedgemoor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.3,0.3,17.23,0.932,0.72,139.6,7.18,5,20,4,90,50,0,0,0,0,40,10,0,0,0
10904,109,91,3,9103,2009,3,King Sedgemoor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.3,0.3,NA,NA,NA,NA,NA,5,15,4,90,50,0,0,0,0,40,10,0,0,0
10905,109,91,3,9103,2009,3,King Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.3,0.3,16.11,0.872,0.68,148.7,7.25,5,15,4,90,50,0,0,0,0,40,10,0,0,0
10906,109,91,3,9103,2009,3,King Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3,0.3,NA,NA,NA,NA,NA,5,40,4,90,50,0,0,0,0,40,10,0,0,0
11001,110,91,4,9104,2009,3,King Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.4,18.14,0.969,0.75,132.3,7.38,30,NA,4,50,0,0,0,0,0,0,0,30,0,0
