interlink_larva_dippin_with_metadata,sort,cross_ref.x,site.x,plot.x,plot_id.x,year.x,season.x,location.x,dip_point.x,water_tier_management.x,date,no_of_dips,rhyne_dry.x,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,a_round_dip_location,a_round_nlarvae,a_round_not_ided,a_round_an_maculipennis,a_round_an_claviger,a_round_cx_pipiens,a_round_cs_annulata,a_round_cs_morsitans,a_round_oc_annulipes_cantans,a_round_oc_caspius,b_round_dip_location,b_round_nlarvae,b_round_not_ided,b_round_an_maculipennis,b_round_an_claviger,b_round_cx_pipiens,b_round_cs_annulata,b_round_cs_morsitans,b_round_oc_annulipes_cantans,b_round_oc_caspius,c_round_dip_location,c_round_nlarvae,c_round_not_ided,c_round_an_maculipennis,c_round_an_claviger,c_round_cx_pipiens,c_round_cs_annulata,c_round_cs_morsitans,c_round_oc_annulipes_cantans,c_round_oc_caspius,data_entered_by_comment,who_assessed_vegetation,new_averaged_gps_readings_st,new_averaged_gps_readings_eastings,new_averaged_gps_readings_northings,eastings_recordings_from_field_data_sheet,northings_recordings_from_field_data_sheet,water_tier_management.y,sample_date,sampling_time,operator,landcover_rough_pasture_rough_pasture_reed_bed_wet_woodland,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,approx_length_m,approx_size_m2,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure_1_sun_3_shade_2_partial_shade_4_open_but_emergent_vegetation_within_rhyne_5_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation,percentage_water_shaded
16203,2231,162,88,4,8804,2009,3,Cheddar Moor Drove,3,1,40061,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46228,51813,nr,nr,1,40061,0.565972222,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,nr,nr,1,13.46,0.483,0.37,173.5,7.46,2.5555555,2.5555555,4,100
16204,2232,162,88,4,8804,2009,3,Cheddar Moor Drove,4,1,40061,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46226,51815,nr,nr,1,40061,0.565972222,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,nr,nr,1,NA,NA,NA,NA,NA,2.5555555,10,4,100
16205,2233,162,88,4,8804,2009,3,Cheddar Moor Drove,5,1,40061,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46225,51817,nr,nr,1,40061,0.565972222,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,nr,nr,1,13.49,0.482,0.36,173.1,7.37,2.5555555,2.5555555,4,100
16206,2234,162,88,4,8804,2009,3,Cheddar Moor Drove,6,1,40061,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46223,51818,46223,51818,1,40061,0.565972222,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,nr,nr,1,NA,NA,NA,NA,NA,2.5555555,2.5555555,4,100
16301,2235,163,89,1,8901,2009,3,Tadham Moor,1,3,40058,0,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41365,45660,41365,45652,3,40058,0.59375,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,0.4,15.58,0.537,0.41,153.1,7.11,10,40,1,25
16302,2236,163,89,1,8901,2009,3,Tadham Moor,2,3,40058,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41366,45653,41366,45653,3,40058,0.59375,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,0.4,NA,NA,NA,NA,NA,5,40,1,35
16303,2237,163,89,1,8901,2009,3,Tadham Moor,3,3,40058,3,0,1,0,0,0,1,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP (Steffi tweaked cover values as they exceeded 100%),ST,41368,45658,nr,nr,3,40058,0.59375,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,0.4,15.24,0.522,0.4,156.4,6.94,7,45,1,20
16304,2238,163,89,1,8901,2009,3,Tadham Moor,4,3,40058,3,0,1,0,0,0,0,1,0,0,0,D,0,0,0,0,0,0,0,0,0,P,1,0,0,0,0,1,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP (Steffi tweaked cover values as they exceeded 100%),ST,41368,45663,nr,nr,3,40058,0.59375,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,0.4,NA,NA,NA,NA,NA,7,50,1,35
16305,2239,163,89,1,8901,2009,3,Tadham Moor,5,3,40058,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP (Steffi tweaked cover values as they exceeded 100%),ST,41368,45663,nr,nr,3,40058,0.59375,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,0.4,14.87,0.505,0.38,159.6,7.01,10,50,1,30
16306,2240,163,89,1,8901,2009,3,Tadham Moor,6,3,40058,0,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP (Steffi tweaked cover values as they exceeded 100%),ST,41369,45664,41369,45664,3,40058,0.59375,SS BP MN MP,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,0.4,NA,NA,NA,NA,NA,7,50,1,15
16401,2241,164,89,2,8902,2009,3,Tadham Moor,1,3,40058,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41388,45752,41388,45752,3,40058,0.618055556,SS BP MN MP,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,15.47,0.506,0.39,154.2,7.42,5,>100,1,15
16402,2242,164,89,2,8902,2009,3,Tadham Moor,2,3,40058,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41390,45757,nr,nr,3,40058,0.618055556,SS BP MN MP,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,NA,NA,NA,NA,NA,20,60,1,15
16403,2243,164,89,2,8902,2009,3,Tadham Moor,3,3,40058,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41391,45762,nr,nr,3,40058,0.618055556,SS BP MN MP,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,15.63,0.551,0.42,152.8,7.43,30,>100,1,20
16404,2244,164,89,2,8902,2009,3,Tadham Moor,4,3,40058,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41392,45767,nr,nr,3,40058,0.618055556,SS BP MN MP,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,NA,NA,NA,NA,NA,45,>100,1,15
16405,2245,164,89,2,8902,2009,3,Tadham Moor,5,3,40058,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41393,45769,nr,nr,3,40058,0.618055556,SS BP MN MP,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,15.57,0.558,0.42,153.3,7.5,60,>100,1,15
16406,2246,164,89,2,8902,2009,3,Tadham Moor,6,3,40058,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41393,45772,41393,45772,3,40058,0.618055556,SS BP MN MP,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,NA,NA,NA,NA,NA,nr,nr,1,25
16501,2247,165,89,3,8903,2009,3,Tadham Moor,1,3,40057,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SMS,MP,ST,41128,45637,41128,45637,3,40058,0.565972222,MN BP MP SS,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,nr,nr,0.45,14.6,0.605,0.46,162.1,6.95,NA,NA,4,95
16502,2248,165,89,3,8903,2009,3,Tadham Moor,2,3,40057,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41125,45633,nr,nr,3,40058,0.565972222,MN BP MP SS,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.45,NA,NA,NA,NA,NA,2.5555555,0,4,95
16503,2249,165,89,3,8903,2009,3,Tadham Moor,3,3,40057,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41124,45631,nr,nr,3,40058,0.565972222,MN BP MP SS,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.45,15.06,0.54,0.41,157.8,6.71,10,0,4,95
16504,2250,165,89,3,8903,2009,3,Tadham Moor,4,3,40057,3,0,1,0,0,0,0,1,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,1,0,0,0,0,1,0,0,0,SMS,MP,ST,41124,45629,nr,nr,3,40058,0.565972222,MN BP MP SS,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.45,NA,NA,NA,NA,NA,50,0,4,95
16505,2251,165,89,3,8903,2009,3,Tadham Moor,5,3,40057,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SMS,MP,ST,41123,45629,nr,nr,3,40058,0.565972222,MN BP MP SS,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,nr,nr,0.45,14.75,0.542,0.41,160.8,6.67,NA,NA,4,95
16506,2252,165,89,3,8903,2009,3,Tadham Moor,6,3,40057,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SMS,MP,ST,41122,45627,41122,45627,3,40058,0.565972222,MN BP MP SS,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,nr,nr,0.45,NA,NA,NA,NA,NA,NA,NA,4,90
16601,2253,166,89,4,8904,2009,3,Tadham Moor,1,3,40058,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41455,45483,41455,45483,3,40058,0.625,BP MN MP SS,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,nr,nr,0.65,14.58,0.414,0.31,162.3,7.38,0,5,4,95
16602,2254,166,89,4,8904,2009,3,Tadham Moor,2,3,40058,3,0,3,0,0,3,0,0,0,0,0,P,1,0,0,1,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,2,0,0,2,0,0,0,0,0,SMS,MP,ST,41455,45483,nr,nr,3,40058,0.625,BP MN MP SS,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,nr,nr,0.65,NA,NA,NA,NA,NA,0,10,4,95
16603,2255,166,89,4,8904,2009,3,Tadham Moor,3,3,40058,3,0,1,0,0,1,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,1,0,0,1,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41456,45483,nr,nr,3,40058,0.625,BP MN MP SS,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,nr,nr,0.65,14.42,0.416,0.41,163.8,6.88,0,5,4,95
16604,2256,166,89,4,8904,2009,3,Tadham Moor,4,3,40058,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41463,45479,nr,nr,3,40058,0.625,BP MN MP SS,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,nr,nr,0.65,NA,NA,NA,NA,NA,0,15,4,95
16605,2257,166,89,4,8904,2009,3,Tadham Moor,5,3,40058,3,0,1,0,0,1,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,1,0,0,1,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41467,45478,nr,nr,3,40058,0.625,BP MN MP SS,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,nr,nr,0.65,14.44,0.435,0.33,163.6,6.68,0,10,4,95
16606,2258,166,89,4,8904,2009,3,Tadham Moor,6,3,40058,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41470,45478,41470,45478,3,40058,0.625,BP MN MP SS,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15,nr,nr,0.65,NA,NA,NA,NA,NA,0,10,4,95
16701,2259,167,90,1,9001,2009,3,Moorlinch,1,3,40060,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38201,35925,38201,35925,3,40060,0.673611111,SS BP MN MP,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,17.7,0.403,0.3,135.9,7.02,27,70,1,25
16702,2260,167,90,1,9001,2009,3,Moorlinch,2,3,40060,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38197,35924,nr,nr,3,40060,0.673611111,SS BP MN MP,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,NA,NA,NA,NA,NA,15,80,1,15
16703,2261,167,90,1,9001,2009,3,Moorlinch,3,3,40060,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38192,35921,nr,nr,3,40060,0.673611111,SS BP MN MP,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,15.7,0.442,0.33,152.2,7.2,30,80,1,25
16704,2262,167,90,1,9001,2009,3,Moorlinch,4,3,40060,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38187,35924,nr,nr,3,40060,0.673611111,SS BP MN MP,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,NA,NA,NA,NA,NA,40,>100,1,25
16705,2263,167,90,1,9001,2009,3,Moorlinch,5,3,40060,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38181,35925,nr,nr,3,40060,0.673611111,SS BP MN MP,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,14.72,0.405,0.3,161.1,7.24,13,80,1,20
16706,2264,167,90,1,9001,2009,3,Moorlinch,6,3,40060,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38178,35927,38178,35927,3,40060,0.673611111,SS BP MN MP,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.5,NA,NA,NA,NA,NA,20,80,1,25
16801,2265,168,90,2,9002,2009,3,Moorlinch,1,3,40057,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38390,35775,38390,35775,3,40060,0.583333333,BP MN MP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,nr,nr,0.45,14.07,0.516,0.39,167.8,6.82,10,20,4,80
16802,2266,168,90,2,9002,2009,3,Moorlinch,2,3,40057,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38393,35775,nr,nr,3,40060,0.583333333,BP MN MP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,nr,nr,0.45,NA,NA,NA,NA,NA,10,30,4,80
16803,2267,168,90,2,9002,2009,3,Moorlinch,3,3,40057,3,0,1,0,1,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,1,0,1,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38399,35775,nr,nr,3,40060,0.583333333,BP MN MP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,nr,nr,0.45,15.63,0.516,0.39,156.2,6.79,10,40,4,70
16804,2268,168,90,2,9002,2009,3,Moorlinch,4,3,40057,3,0,1,0,0,1,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,1,0,0,1,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38400,35772,nr,nr,3,40060,0.583333333,BP MN MP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,nr,nr,0.45,NA,NA,NA,NA,NA,10,40,4,90
16805,2269,168,90,2,9002,2009,3,Moorlinch,5,3,40057,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38405,35772,nr,nr,3,40060,0.583333333,BP MN MP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,nr,nr,0.45,16.78,0.517,0.39,143.4,7.08,10,20,4,50
16806,2270,168,90,2,9002,2009,3,Moorlinch,6,3,40057,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38409,35770,38409,35770,3,40060,0.583333333,BP MN MP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,nr,nr,0.45,NA,NA,NA,NA,NA,20,50,4,30
16901,2271,169,90,3,9003,2009,3,Moorlinch,1,3,40057,3,0,2,0,2,0,0,0,0,0,0,P,2,0,2,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38470,36020,38470,36020,3,40060,0.59375,BP MN MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.25,15.17,0.519,0.39,157.12,7.54,7,70,1,10
16902,2272,169,90,3,9003,2009,3,Moorlinch,2,3,40057,3,0,1,0,1,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,1,0,1,0,0,0,0,0,0,SMS,MP,ST,38473,36018,nr,nr,3,40060,0.59375,BP MN MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.25,NA,NA,NA,NA,NA,15,60,4,40
16903,2273,169,90,3,9003,2009,3,Moorlinch,3,3,40057,3,0,1,0,1,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,1,0,1,0,0,0,0,0,0,SMS,MP,ST,38475,36018,nr,nr,3,40060,0.59375,BP MN MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.25,15.91,0.507,0.38,150.9,7.63,10,50,1,20
16904,2274,169,90,3,9003,2009,3,Moorlinch,4,3,40057,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38479,36016,nr,nr,3,40060,0.59375,BP MN MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.25,NA,NA,NA,NA,NA,10,>100,1,15
16905,2275,169,90,3,9003,2009,3,Moorlinch,5,3,40057,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38483,36013,nr,nr,3,40060,0.59375,BP MN MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.25,17.91,0.512,0.39,139.8,7.55,20,>100,1,15
16906,2276,169,90,3,9003,2009,3,Moorlinch,6,3,40057,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38485,36013,38485,36013,3,40060,0.59375,BP MN MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,nr,nr,0.25,NA,NA,NA,NA,NA,20,>100,1,25
17001,2277,170,90,4,9004,2009,3,Moorlinch,1,3,40060,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38460,36099,38460,36099,3,40060,0.625,MN BP MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,nr,nr,0.35,14.98,0.468,0.35,158.7,7.6,5,20,4,50
17002,2278,170,90,4,9004,2009,3,Moorlinch,2,3,40060,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,MP (Steffi tweaked cover values as they exceeded 100%),ST,38459,36099,nr,nr,3,40060,0.625,MN BP MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,nr,nr,0.35,NA,NA,NA,NA,NA,10,35,4,50
17003,2279,170,90,4,9004,2009,3,Moorlinch,3,3,40060,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38458,36100,nr,nr,3,40060,0.625,MN BP MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,nr,nr,0.35,14.89,0.48,0.38,159.6,7.23,20,50,4,40
17004,2280,170,90,4,9004,2009,3,Moorlinch,4,3,40060,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,MP,ST,38457,36101,nr,nr,3,40060,0.625,MN BP MP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,nr,nr,0.35,NA,NA,NA,NA,NA,10,40,4,30
