Interlink_larva_dippin_with_metadata,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
73104,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,731,96,2,9602,2009,2,Long Sutton,4,ST,46496,25313,46496,25313,1,40002,0.618055556,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,190,nr,1.5,100,50,0,NA,NA,NA,NA,NA,NA,10,25,nr,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73105,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,731,96,2,9602,2009,2,Long Sutton,5,ST,46501,25318,46501,25318,1,40002,0.618055556,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,190,nr,1.5,100,50,0,15.59,0.911,0.71,153.1,7.25,NA,7,20,nr,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73106,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,731,96,2,9602,2009,2,Long Sutton,6,ST,46502,25319,46502,25319,1,40002,0.618055556,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,190,nr,1.5,100,50,0,NA,NA,NA,NA,NA,NA,2,20,nr,4,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73201,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,732,96,3,9603,2009,2,Long Sutton,1,ST,46309,25006,46309,25006,1,40002,0.520833333,MP BP,1,nr,nr,nr,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,80,nr,0.2,50,350,0,17.97,0.548,0.42,133.7,7.36,NA,15,60,nr,4,40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73202,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,732,96,3,9603,2009,2,Long Sutton,2,ST,46308,25007,46308,25007,1,40002,0.520833333,MP BP,1,nr,nr,nr,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,80,nr,0.2,50,350,0,NA,NA,NA,NA,NA,NA,10,60,nr,4,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73203,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,732,96,3,9603,2009,2,Long Sutton,3,ST,46309,25010,46309,25010,1,40002,0.520833333,MP BP,1,nr,nr,nr,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,80,nr,0.2,50,350,0,17.62,0.531,0.4,136.3,7.5,NA,15,60,nr,4,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73204,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,732,96,3,9603,2009,2,Long Sutton,4,ST,46308,25013,46308,25013,1,40002,0.520833333,MP BP,1,nr,nr,nr,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,80,nr,0.2,50,350,0,NA,NA,NA,NA,NA,NA,10,60,nr,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73205,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,732,96,3,9603,2009,2,Long Sutton,5,ST,46306,25016,46306,25016,1,40002,0.520833333,MP BP,1,nr,nr,nr,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,80,nr,0.2,50,350,0,17.62,0.531,0.4,136.3,7.48,NA,10,60,nr,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73206,1,1,no entries for distal - mirrored P values where applicable.,no,SMS,MP,732,96,3,9603,2009,2,Long Sutton,6,ST,46305,25021,46305,25021,1,40002,0.520833333,MP BP,1,nr,nr,nr,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,80,nr,0.2,50,350,0,NA,NA,NA,NA,NA,NA,5,70,nr,4,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73301,1,1,adjusted ,no,No entries for distal - Steffi mirrored P values where applicable (checked photos). Rhyne cleared early 2009.,MP,733,96,4,9604,2009,2,Long Sutton,1,ST,46506,25062,46505,25063,1,40002,0.479166667,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.5,90,nr,0.2-0.3,2,150,,19.28,0.448,0.34,124.3,7.94,NA,50,60,nr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73302,1,1,no entries for distal - mirrored P values where applicable.,no,No entries for distal - Steffi mirrored P values where applicable (checked photos). Rhyne cleared early 2009.,MP,733,96,4,9604,2009,2,Long Sutton,2,ST,46506,25059,46506,25059,1,40002,0.479166667,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.5,90,nr,0.2-0.3,2,150,,NA,NA,NA,NA,NA,NA,45,65,nr,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73303,1,1,no entries for distal - mirrored P values where applicable.,no,No entries for distal - Steffi mirrored P values where applicable (checked photos). Rhyne cleared early 2009.,MP,733,96,4,9604,2009,2,Long Sutton,3,ST,46508,25055,46507,25056,1,40002,0.479166667,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.5,90,nr,0.2-0.3,2,150,,19.03,0.464,0.35,125.9,8.03,NA,45,65,nr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73304,1,1,no entries for distal - mirrored P values where applicable.,no,No entries for distal - Steffi mirrored P values where applicable (checked photos). Rhyne cleared early 2009.,MP,733,96,4,9604,2009,2,Long Sutton,4,ST,46509,25051,46509,25051,1,40002,0.479166667,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.5,90,nr,0.2-0.3,2,150,,NA,NA,NA,NA,NA,NA,45,65,nr,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73305,1,1,no entries for distal - mirrored P values where applicable.,no,No entries for distal - Steffi mirrored P values where applicable (checked photos). Rhyne cleared early 2009.,MP,733,96,4,9604,2009,2,Long Sutton,5,ST,46511,25048,46511,25048,1,40002,0.479166667,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.5,90,nr,0.2-0.3,2,150,,18.84,0.249,0.18,127.1,8.08,NA,40,65,nr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73306,1,1,no entries for distal - mirrored P values where applicable.,no,No entries for distal - Steffi mirrored P values where applicable (checked photos). Rhyne cleared early 2009.,MP,733,96,4,9604,2009,2,Long Sutton,6,ST,46512,25048,46512,25047,1,40002,0.479166667,MP BP,1,nr,nr,nr,nr,nr,pasture,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.5,90,nr,0.2-0.3,2,150,,NA,NA,NA,NA,NA,NA,35,65,nr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73401,1,1,1,no,SMS,SMS,734,97,1,9701,2009,2,West Sedgemoor,1,ST,36594,26758,36594,26758,3,40003,0.583333333,RM SS,1,3,WSW,27,nr,nr,rough pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,130,nr,0.15,40,50,0,17.35,0.436,0.33,138.5,6.08,NA,15,40,30,4,30,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73402,1,1,1,no,SMS,SMS,734,97,1,9701,2009,2,West Sedgemoor,2,ST,36592,26755,36592,26755,3,40003,0.583333333,RM SS,1,3,WSW,27,nr,nr,rough pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,130,nr,0.15,40,50,0,NA,NA,NA,NA,NA,NA,10,30,30,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73403,1,1,1,no,SMS,SMS,734,97,1,9701,2009,2,West Sedgemoor,3,ST,36588,26753,36588,26753,3,40003,0.583333333,RM SS,1,3,WSW,27,nr,nr,rough pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,130,nr,0.15,40,50,0,17.85,0.432,0.32,134.5,6.58,NA,5,20,30,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73404,1,1,1,no,SMS,SMS,734,97,1,9701,2009,2,West Sedgemoor,4,ST,36585,26750,36585,26750,3,40003,0.583333333,RM SS,1,3,WSW,27,nr,nr,rough pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,130,nr,0.15,40,50,0,NA,NA,NA,NA,NA,NA,15,30,30,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73405,1,1,1,no,SMS,SMS,734,97,1,9701,2009,2,West Sedgemoor,5,ST,36582,26749,36583,26749,3,40003,0.583333333,RM SS,1,3,WSW,27,nr,nr,rough pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,130,nr,0.15,40,50,0,17.82,0.41,0.31,134.4,6.93,NA,10,30,30,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73406,1,1,1,no,SMS,SMS,734,97,1,9701,2009,2,West Sedgemoor,6,ST,36581,26748,36581,26748,3,40003,0.583333333,RM SS,1,3,WSW,27,nr,nr,rough pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,130,nr,0.15,40,50,0,NA,NA,NA,NA,NA,NA,15,30,30,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73501,1,1,1,no,Steffi tweaked % cover (exceeded 100%) values after looking at pictures. Not sure whether Carex is actually not Glyceria.....,SMS,735,97,2,9702,2009,2,West Sedgemoor,1,ST,36515,26588,36515,26588,3,40003,0.645833333,RM SS MP,1,2 to 3,WSW,26,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,>350,nr,0.2,3,50,0,20.79,0.366,0.27,114.2,7.46,NA,5,60,nr,1,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73502,1,1,1,no,Steffi tweaked % cover (exceeded 100%) values after looking at pictures. Not sure whether Carex is actually not Glyceria.....,SMS,735,97,2,9702,2009,2,West Sedgemoor,2,ST,36513,26585,36513,26585,3,40003,0.645833333,RM SS MP,1,2 to 3,WSW,26,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,>350,nr,0.2,3,50,0,NA,NA,NA,NA,NA,NA,5,80,nr,1,15,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73503,1,1,1,no,Steffi tweaked % cover (exceeded 100%) values after looking at pictures. Not sure whether Carex is actually not Glyceria.....,SMS,735,97,2,9702,2009,2,West Sedgemoor,3,ST,36510,26586,36510,26586,3,40003,0.645833333,RM SS MP,1,2 to 3,WSW,26,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,>350,nr,0.2,3,50,0,21.29,0.361,0.27,111.1,7.66,NA,15,60,nr,1,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73504,1,1,1,no,Steffi tweaked % cover (exceeded 100%) values after looking at pictures. Not sure whether Carex is actually not Glyceria.....,SMS,735,97,2,9702,2009,2,West Sedgemoor,4,ST,36510,26584,36510,26584,3,40003,0.645833333,RM SS MP,1,2 to 3,WSW,26,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,>350,nr,0.2,3,50,0,NA,NA,NA,NA,NA,NA,2.5555555,>80,nr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73505,1,1,1,no,Steffi tweaked % cover (exceeded 100%) values after looking at pictures. Not sure whether Carex is actually not Glyceria.....,SMS,735,97,2,9702,2009,2,West Sedgemoor,5,ST,36508,26578,36508,26578,3,40003,0.645833333,RM SS MP,1,2 to 3,WSW,26,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,>350,nr,0.2,3,50,0,19.8,0.354,0.26,120.5,7.1,NA,2.5555555,>80,nr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73506,1,1,1,no,Steffi tweaked % cover (exceeded 100%) values after looking at pictures. Not sure whether Carex is actually not Glyceria.....,SMS,735,97,2,9702,2009,2,West Sedgemoor,6,ST,36505,26578,36507,26578,3,40003,0.645833333,RM SS MP,1,2 to 3,WSW,26,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,>350,nr,0.2,3,50,0,NA,NA,NA,NA,NA,NA,2.5555555,80,nr,1,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73601,1,1,1,no,"recently dug until dip point 5. Either very early 2009 or, end of 2008..",SMS,736,97,3,9703,2009,2,West Sedgemoor,1,ST,36486,26723,36446,26723,3,40003,0.701388889,RM SS MP,2,3,NW,29,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.3,nr,nr,0.75,nr,230,0,23.97,0.276,0.2,96.1,7.34,NA,2.5555555,30,2.5555555,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73602,1,1,1,no,"recently dug until dip point 5. Either very early 2009 or, end of 2008..",SMS,736,97,3,9703,2009,2,West Sedgemoor,2,ST,36441,26720,36441,26720,3,40003,0.701388889,RM SS MP,2,3,NW,29,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.3,nr,nr,0.75,nr,230,0,NA,NA,NA,NA,NA,NA,10,30,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73603,1,1,1,no,"recently dug until dip point 5. Either very early 2009 or, end of 2008..",SMS,736,97,3,9703,2009,2,West Sedgemoor,3,ST,36437,26717,36437,26717,3,40003,0.701388889,RM SS MP,2,3,NW,29,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.3,nr,nr,0.75,nr,230,0,23.53,0.277,0.2,98.3,7.88,NA,15,40,15,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73604,1,1,1,no,"recently dug until dip point 5. Either very early 2009 or, end of 2008..",SMS,736,97,3,9703,2009,2,West Sedgemoor,4,ST,36437,26715,36437,26715,3,40003,0.701388889,RM SS MP,2,3,NW,29,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2.3,nr,nr,0.75,nr,230,0,NA,NA,NA,NA,NA,NA,20,30,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73605,1,1,1,no,"recently dug until dip point 5. Either very early 2009 or, end of 2008..",SMS,736,97,3,9703,2009,2,West Sedgemoor,5,ST,36435,26715,36435,26715,3,40003,0.701388889,RM SS MP,2,3,NW,29,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.75,nr,230,0,22.03,0.276,0.2,105.1,7.33,NA,2.5555555,20,2.5555555,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73606,1,1,1,no,"recently dug until dip point 5. Either very early 2009 or, end of 2008..",SMS,736,97,3,9703,2009,2,West Sedgemoor,6,ST,36433,26714,36433,26714,3,40003,0.701388889,RM SS MP,2,3,NW,29,nr,nr,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.75,nr,230,0,NA,NA,NA,NA,NA,NA,2.5555555,15,2.5555555,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73701,1,1,1,no,SMS,MP,737,97,4,9704,2009,2,West Sedgemoor,1,ST,36740,26856,36740,26856,3,40003,0.739583333,RM SS MP,2,3,NW,17,nr,nr,rough pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,230,0,18.75,0.509,0.39,129.9,6.08,NA,10,40,10,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73702,1,1,1,no,SMS,MP,737,97,4,9704,2009,2,West Sedgemoor,2,ST,36736,26853,36736,26853,3,40003,0.739583333,RM SS MP,2,3,NW,17,nr,nr,rough pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,230,0,NA,NA,NA,NA,NA,NA,20,30,20,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73703,1,1,1,no,SMS,MP,737,97,4,9704,2009,2,West Sedgemoor,3,ST,36733,26852,36733,26852,3,40003,0.739583333,RM SS MP,2,3,NW,17,nr,nr,rough pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,230,0,17.85,0.415,0.37,134.6,6.14,NA,20,30,20,4,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73704,1,1,1,no,SMS,MP,737,97,4,9704,2009,2,West Sedgemoor,4,ST,36731,26850,36731,26850,3,40003,0.739583333,RM SS MP,2,3,NW,17,nr,nr,rough pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,230,0,NA,NA,NA,NA,NA,NA,20,30,20,4,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73705,1,1,1,no,SMS,MP,737,97,4,9704,2009,2,West Sedgemoor,5,ST,36732,26847,36732,26847,3,40003,0.739583333,RM SS MP,2,3,NW,17,nr,nr,rough pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,230,0,17.8,0.502,0.38,135,6.2,NA,20,30,20,4,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73706,1,1,1,no,SMS,MP,737,97,4,9704,2009,2,West Sedgemoor,6,ST,36730,26847,36730,26847,3,40003,0.739583333,RM SS MP,2,3,NW,17,nr,nr,rough pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,230,0,NA,NA,NA,NA,NA,NA,20,50,20,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73901,1,1,1,no,SMS,MP,739,98,2,9802,2009,2,West Sedgemoor,1,ST,34603,25251,34603,25251,3,40004,0.416666667,MP RM SS,2,2,SE,23,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.3,10,250,1.43,18.26,0.461,0.35,131.4,7.34,NA,20,50,nr,1,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73902,1,1,1,no,SMS,MP,739,98,2,9802,2009,2,West Sedgemoor,2,ST,34601,25249,34601,25249,3,40004,0.416666667,MP RM SS,2,2,SE,23,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.3,10,250,1.43,NA,NA,NA,NA,NA,NA,20,40,nr,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73903,1,1,1,no,SMS,MP,739,98,2,9802,2009,2,West Sedgemoor,3,ST,34599,25246,34597,25243,3,40004,0.416666667,MP RM SS,2,2,SE,23,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.3,10,250,1.43,18.21,0.448,0.34,131.8,7.49,NA,20,50,nr,1,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73904,1,1,1,no,SMS,MP,739,98,2,9802,2009,2,West Sedgemoor,4,ST,34596,25243,34596,25243,3,40004,0.416666667,MP RM SS,2,2,SE,23,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.3,10,250,1.43,NA,NA,NA,NA,NA,NA,15,40,nr,1,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73905,1,1,1,no,SMS,MP,739,98,2,9802,2009,2,West Sedgemoor,5,ST,34594,25242,34591,25239,3,40004,0.416666667,MP RM SS,2,2,SE,23,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.3,10,250,1.43,17.95,0.451,0.34,133.8,7.57,NA,20,50,nr,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73906,1,1,1,no,SMS,MP,739,98,2,9802,2009,2,West Sedgemoor,6,ST,34588,25238,34586,25236,3,40004,0.416666667,MP RM SS,2,2,SE,23,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.3,10,250,1.43,NA,NA,NA,NA,NA,NA,15,40,nr,1,7.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74001,1,1,1,no,SMS,MP,740,98,3,9803,2009,2,West Sedgemoor,1,ST,34668,25125,34668,25125,3,40004,0.4375,RM BP MP SS,2,2,SE,22,nr,nr,rough pasture,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,0.3,22.5,230,0,17.84,0.453,0.34,134.6,7.66,NA,10,30,30,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74002,1,1,1,no,SMS,MP,740,98,3,9803,2009,2,West Sedgemoor,2,ST,34664,25123,34664,25123,3,40004,0.4375,RM BP MP SS,2,2,SE,22,nr,nr,rough pasture,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,0.3,22.5,230,0,NA,NA,NA,NA,NA,NA,20,30,30,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74003,1,1,1,no,SMS,MP,740,98,3,9803,2009,2,West Sedgemoor,3,ST,34663,25121,34663,25121,3,40004,0.4375,RM BP MP SS,2,2,SE,22,nr,nr,rough pasture,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,0.3,22.5,230,0,19.13,0.467,0.35,125.2,7.78,NA,10,30,30,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74004,1,1,1,no,SMS,MP,740,98,3,9803,2009,2,West Sedgemoor,4,ST,34660,25120,34660,25120,3,40004,0.4375,RM BP MP SS,2,2,SE,22,nr,nr,rough pasture,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,0.3,22.5,230,0,NA,NA,NA,NA,NA,NA,15,30,30,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74005,1,1,1,no,SMS,MP,740,98,3,9803,2009,2,West Sedgemoor,5,ST,34656,25115,34656,25115,3,40004,0.4375,RM BP MP SS,2,2,SE,22,nr,nr,rough pasture,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,0.3,22.5,230,0,18.5,0.463,0.35,129.7,7.71,NA,15,20,30,1,10,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
74006,1,1,1,no,SMS,MP,740,98,3,9803,2009,2,West Sedgemoor,6,ST,34648,25112,34648,25112,3,40004,0.4375,RM BP MP SS,2,2,SE,22,nr,nr,rough pasture,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,0.3,22.5,230,0,NA,NA,NA,NA,NA,NA,10,30,30,1,10,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
