Interlink_larva_dippin_with_metadata,SORT,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,CrossRef,Site,plot,Plot_ID,Year,Season,Location,Dip_point,Eastings,Northings,Water_tier_management,Date,No_of_dips,Rhyne_dry,Totals_N_larvae,Totals_NOT_Ided,Totals_N_An_maculipennis,Totals_N_An_claviger,Totals_N_Cx_pipiens,Totals_N_Cs_annulata,Totals_N_Cs_morsitans,Totals_N_Oc_annulipes_cantans,Totals_N_Oc_caspius,A_round_dip_location,A_round_Nlarvae,A_round_NOT_Ided,A_round_An_maculipennis,A_round_An_claviger,A_round_Cx_pipiens,A_round_Cs_annulata,A_round_Cs_morsitans,A_round_Oc_annulipes_cantans,A_round_Oc_caspius,B_round_dip_location,B_round_Nlarvae,B_round_NOT_Ided,B_round_An_maculipennis,B_round_An_claviger,B_round_Cx_pipiens,B_round_Cs_annulata,B_round_Cs_morsitans,B_round_Oc_annulipes_cantans,B_round_Oc_caspius,C_round_dip_location,C_round_Nlarvae,C_round_NOT_Ided,C_round_An_maculipennis,C_round_An_claviger,C_round_Cx_pipiens,C_round_Cs_annulata,C_round_Cs_morsitans,C_round_Oc_annulipes_cantans,C_round_Oc_caspius
12602,2356,,,,,,,126,95,2,9502,2009,3,Queen's Sedgemoor,2,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12603,2357,,,,,,,126,95,2,9502,2009,3,Queen's Sedgemoor,3,,,1,40051,3,0,1,0,0,1,0,0,0,0,0,C,1,0,0,1,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
12604,2358,,,,,,,126,95,2,9502,2009,3,Queen's Sedgemoor,4,,,1,40051,3,0,4,0,0,0,0,4,0,0,0,P,0,0,0,0,0,0,0,0,0,P,4,0,0,0,0,4,0,0,0,C,0,0,0,0,0,0,0,0,0
12605,2359,,,,,,,126,95,2,9502,2009,3,Queen's Sedgemoor,5,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12606,2360,,,,,,,126,95,2,9502,2009,3,Queen's Sedgemoor,6,,,1,40051,3,0,14,0,0,0,1,13,0,0,0,P,8,0,0,0,0,8,0,0,0,P,6,0,0,0,1,5,0,0,0,P,0,0,0,0,0,0,0,0,0
12701,2361,,,,,,,127,95,3,9503,2009,3,Queen's Sedgemoor,1,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12702,2362,,,,,,,127,95,3,9503,2009,3,Queen's Sedgemoor,2,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
12703,2363,,,,,,,127,95,3,9503,2009,3,Queen's Sedgemoor,3,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
12704,2364,,,,,,,127,95,3,9503,2009,3,Queen's Sedgemoor,4,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12705,2365,,,,,,,127,95,3,9503,2009,3,Queen's Sedgemoor,5,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12706,2366,,,,,,,127,95,3,9503,2009,3,Queen's Sedgemoor,6,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
12801,2367,,,,,,,128,95,4,9504,2009,3,Queen's Sedgemoor,1,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
12802,2368,,,,,,,128,95,4,9504,2009,3,Queen's Sedgemoor,2,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
12803,2369,,,,,,,128,95,4,9504,2009,3,Queen's Sedgemoor,3,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
12804,2370,,,,,,,128,95,4,9504,2009,3,Queen's Sedgemoor,4,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
12805,2371,,,,,,,128,95,4,9504,2009,3,Queen's Sedgemoor,5,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12806,2372,,,,,,,128,95,4,9504,2009,3,Queen's Sedgemoor,6,,,1,40051,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
12901,2373,,,,,,,129,96,1,9601,2009,3,Long Sutton,1,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12902,2374,,,,,,,129,96,1,9601,2009,3,Long Sutton,2,,,1,40052,3,0,1,0,0,1,0,0,0,0,0,D,1,0,0,1,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12903,2375,,,,,,,129,96,1,9601,2009,3,Long Sutton,3,,,1,40052,3,0,1,0,0,1,0,0,0,0,0,C,1,0,0,1,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12904,2376,,,,,,,129,96,1,9601,2009,3,Long Sutton,4,,,1,40052,3,0,1,0,0,1,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,1,0,0,1,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
12905,2377,,,,,,,129,96,1,9601,2009,3,Long Sutton,5,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
12906,2378,,,,,,,129,96,1,9601,2009,3,Long Sutton,6,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13001,2379,,,,,,,130,96,2,9602,2009,3,Long Sutton,1,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13002,2380,,,,,,,130,96,2,9602,2009,3,Long Sutton,2,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13003,2381,,,,,,,130,96,2,9602,2009,3,Long Sutton,3,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13004,2382,,,,,,,130,96,2,9602,2009,3,Long Sutton,4,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13005,2383,,,,,,,130,96,2,9602,2009,3,Long Sutton,5,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13006,2384,,,,,,,130,96,2,9602,2009,3,Long Sutton,6,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13101,2385,,,,,,,131,96,3,9603,2009,3,Long Sutton,1,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13102,2386,,,,,,,131,96,3,9603,2009,3,Long Sutton,2,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13103,2387,,,,,,,131,96,3,9603,2009,3,Long Sutton,3,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13104,2388,,,,,,,131,96,3,9603,2009,3,Long Sutton,4,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13105,2389,,,,,,,131,96,3,9603,2009,3,Long Sutton,5,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13106,2390,,,,,,,131,96,3,9603,2009,3,Long Sutton,6,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13201,2391,,,,,,,132,96,4,9604,2009,3,Long Sutton,1,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13202,2392,,,,,,,132,96,4,9604,2009,3,Long Sutton,2,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13203,2393,,,,,,,132,96,4,9604,2009,3,Long Sutton,3,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13204,2394,,,,,,,132,96,4,9604,2009,3,Long Sutton,4,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13205,2395,,,,,,,132,96,4,9604,2009,3,Long Sutton,5,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13206,2396,,,,,,,132,96,4,9604,2009,3,Long Sutton,6,,,1,40052,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13601,2397,,,,,,,136,97,1,9701,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13602,2398,,,,,,,136,97,1,9701,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13603,2399,,,,,,,136,97,1,9701,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13604,2400,,,,,,,136,97,1,9701,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13605,2401,,,,,,,136,97,1,9701,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13606,2402,,,,,,,136,97,1,9701,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13701,2403,,,,,,,137,97,2,9702,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13702,2404,,,,,,,137,97,2,9702,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13703,2405,,,,,,,137,97,2,9702,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13704,2406,,,,,,,137,97,2,9702,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13705,2407,,,,,,,137,97,2,9702,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13706,2408,,,,,,,137,97,2,9702,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13801,2409,,,,,,,138,97,3,9703,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13802,2410,,,,,,,138,97,3,9703,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13803,2411,,,,,,,138,97,3,9703,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13804,2412,,,,,,,138,97,3,9703,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13805,2413,,,,,,,138,97,3,9703,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13806,2414,,,,,,,138,97,3,9703,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13901,2415,,,,,,,139,97,4,9704,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13902,2416,,,,,,,139,97,4,9704,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
13903,2417,,,,,,,139,97,4,9704,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
13904,2418,,,,,,,139,97,4,9704,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13905,2419,,,,,,,139,97,4,9704,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
13906,2420,,,,,,,139,97,4,9704,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14001,2421,,,,,,,140,98,2,9802,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14002,2422,,,,,,,140,98,2,9802,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14003,2423,,,,,,,140,98,2,9802,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14004,2424,,,,,,,140,98,2,9802,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14005,2425,,,,,,,140,98,2,9802,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14006,2426,,,,,,,140,98,2,9802,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14101,2427,,,,,,,141,98,3,9803,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14102,2428,,,,,,,141,98,3,9803,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14103,2429,,,,,,,141,98,3,9803,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14104,2430,,,,,,,141,98,3,9803,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14105,2431,,,,,,,141,98,3,9803,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14106,2432,,,,,,,141,98,3,9803,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14201,2433,,,,,,,142,98,4,9804,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14202,2434,,,,,,,142,98,4,9804,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14203,2435,,,,,,,142,98,4,9804,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14204,2436,,,,,,,142,98,4,9804,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14205,2437,,,,,,,142,98,4,9804,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14206,2438,,,,,,,142,98,4,9804,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14301,2439,,,,,,,143,98,5,9805,2009,3,West Sedgemoor,1,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
14302,2440,,,,,,,143,98,5,9805,2009,3,West Sedgemoor,2,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14303,2441,,,,,,,143,98,5,9805,2009,3,West Sedgemoor,3,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
14304,2442,,,,,,,143,98,5,9805,2009,3,West Sedgemoor,4,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14305,2443,,,,,,,143,98,5,9805,2009,3,West Sedgemoor,5,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
14306,2444,,,,,,,143,98,5,9805,2009,3,West Sedgemoor,6,,,3,40053,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
20701,2,,,,,,,207,81,1,8101,2010,1,Godney,1,,,1,40310,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20702,3,,,,,,,207,81,1,8101,2010,1,Godney,2,,,1,40310,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20703,4,,,,,,,207,81,1,8101,2010,1,Godney,3,,,1,40310,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20704,5,,,,,,,207,81,1,8101,2010,1,Godney,4,,,1,40310,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20705,6,,,,,,,207,81,1,8101,2010,1,Godney,5,,,1,40310,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20706,7,,,,,,,207,81,1,8101,2010,1,Godney,6,,,1,40310,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20801,8,,,,,,,208,81,2,8102,2010,1,Godney,1,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
20802,9,,,,,,,208,81,2,8102,2010,1,Godney,2,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
20803,10,,,,,,,208,81,2,8102,2010,1,Godney,3,,,1,40313,3,0,1,0,0,0,1,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0,P,0,0,0,0,0,0,0,0,0
20804,11,,,,,,,208,81,2,8102,2010,1,Godney,4,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
20805,12,,,,,,,208,81,2,8102,2010,1,Godney,5,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
20806,13,,,,,,,208,81,2,8102,2010,1,Godney,6,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
20901,14,,,,,,,209,81,3,8103,2010,1,Godney,1,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
20902,15,,,,,,,209,81,3,8103,2010,1,Godney,2,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
20903,16,,,,,,,209,81,3,8103,2010,1,Godney,3,,,1,40313,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
