Interlink_larva_dippin_with_metadata,1,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
16302,597,1,1,1,no,SMS,MP,163,89,1,8901,2009,3,Tadham Moor,2,ST,41366,45653,41366,45653,3,40058,0.59375,SS BP MN MP,4,4 to 5,N,14,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,3,nr,nr,0.4,nr,nr,0,NA,NA,NA,NA,NA,NA,5,40,,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16303,598,1,1,1,no,SMS,MP (Steffi tweaked cover values as they exceeded 100%),163,89,1,8901,2009,3,Tadham Moor,3,ST,41368,45658,nr,nr,3,40058,0.59375,SS BP MN MP,4,4 to 5,N,14,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,3,nr,nr,0.4,nr,nr,0,15.24,0.522,0.4,156.4,6.94,NA,7,45,,1,20,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16304,599,1,1,adjusted centage cover values as it exceeded 100%.,no,SMS,MP (Steffi tweaked cover values as they exceeded 100%),163,89,1,8901,2009,3,Tadham Moor,4,ST,41368,45663,nr,nr,3,40058,0.59375,SS BP MN MP,4,4 to 5,N,14,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,3,nr,nr,0.4,nr,nr,0,NA,NA,NA,NA,NA,NA,7,50,,1,35,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
16305,600,1,1,1,no,SMS,MP (Steffi tweaked cover values as they exceeded 100%),163,89,1,8901,2009,3,Tadham Moor,5,ST,41368,45663,nr,nr,3,40058,0.59375,SS BP MN MP,4,4 to 5,N,14,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,3,nr,nr,0.4,nr,nr,0,14.87,0.505,0.38,159.6,7.01,NA,10,50,,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16306,601,1,1,1,no,SMS,MP (Steffi tweaked cover values as they exceeded 100%),163,89,1,8901,2009,3,Tadham Moor,6,ST,41369,45664,41369,45664,3,40058,0.59375,SS BP MN MP,4,4 to 5,N,14,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,3,nr,nr,0.4,nr,nr,0,NA,NA,NA,NA,NA,NA,7,50,,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16401,602,1,1,1,no,SMS,MP,164,89,2,8902,2009,3,Tadham Moor,1,ST,41388,45752,41388,45752,3,40058,0.618055556,SS BP MN MP,4,3 to 4,nr,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.47,0.506,0.39,154.2,7.42,NA,5,>100,,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16402,603,1,1,1,no,SMS,MP,164,89,2,8902,2009,3,Tadham Moor,2,ST,41390,45757,nr,nr,3,40058,0.618055556,SS BP MN MP,4,3 to 4,nr,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,60,,1,15,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
16403,604,1,1,1,no,SMS,MP,164,89,2,8902,2009,3,Tadham Moor,3,ST,41391,45762,nr,nr,3,40058,0.618055556,SS BP MN MP,4,3 to 4,nr,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.63,0.551,0.42,152.8,7.43,NA,30,>100,,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16404,605,1,1,1,no,SMS,MP,164,89,2,8902,2009,3,Tadham Moor,4,ST,41392,45767,nr,nr,3,40058,0.618055556,SS BP MN MP,4,3 to 4,nr,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,45,>100,,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16405,606,1,1,1,no,SMS,MP,164,89,2,8902,2009,3,Tadham Moor,5,ST,41393,45769,nr,nr,3,40058,0.618055556,SS BP MN MP,4,3 to 4,nr,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.57,0.558,0.42,153.3,7.5,NA,60,>100,,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16406,607,1,1,1,no,SMS,MP,164,89,2,8902,2009,3,Tadham Moor,6,ST,41393,45772,41393,45772,3,40058,0.618055556,SS BP MN MP,4,3 to 4,nr,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,nr,nr,,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16501,608,1,1,1,no,SMS,MP,165,89,3,8903,2009,3,Tadham Moor,1,ST,41128,45637,41128,45637,3,40058,0.565972222,MN BP MP SS ,nr,3 to 4,S,16,nr,nr,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,3,nr,nr,0.45,50,220,0,14.6,0.605,0.46,162.1,6.95,NA,NA,NA,,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16502,609,1,1,1,no,SMS,MP,165,89,3,8903,2009,3,Tadham Moor,2,ST,41125,45633,nr,nr,3,40058,0.565972222,MN BP MP SS ,nr,3 to 4,S,16,nr,nr,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.45,50,220,0,NA,NA,NA,NA,NA,NA,2.5555555,0,,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16503,610,1,1,1,no,SMS,MP,165,89,3,8903,2009,3,Tadham Moor,3,ST,41124,45631,nr,nr,3,40058,0.565972222,MN BP MP SS ,nr,3 to 4,S,16,nr,nr,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.45,50,220,0,15.06,0.54,0.41,157.8,6.71,NA,10,0,,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16504,611,1,1,1,no,SMS,MP,165,89,3,8903,2009,3,Tadham Moor,4,ST,41124,45629,nr,nr,3,40058,0.565972222,MN BP MP SS ,nr,3 to 4,S,16,nr,nr,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.45,50,220,0,NA,NA,NA,NA,NA,NA,50,0,,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16505,612,1,1,1,no,SMS,MP,165,89,3,8903,2009,3,Tadham Moor,5,ST,41123,45629,nr,nr,3,40058,0.565972222,MN BP MP SS ,nr,3 to 4,S,16,nr,nr,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,3,nr,nr,0.45,50,220,0,14.75,0.542,0.41,160.8,6.67,NA,NA,NA,,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16506,613,1,1,1,no,SMS,MP,165,89,3,8903,2009,3,Tadham Moor,6,ST,41122,45627,41122,45627,3,40058,0.565972222,MN BP MP SS ,nr,3 to 4,S,16,nr,nr,rough pasture,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,3,nr,nr,0.45,50,220,0,NA,NA,NA,NA,NA,NA,NA,NA,,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16601,614,1,1,1,no,SMS,MP,166,89,4,8904,2009,3,Tadham Moor,1,ST,41455,45483,41455,45483,3,40058,0.625,BP MN MP SS ,4,3 to 4,SSE,14,nr,nr,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.15,nr,nr,0.65,nr,nr,0,14.58,0.414,0.31,162.3,7.38,NA,0,5,,4,95,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16602,615,1,1,1,no,SMS,MP,166,89,4,8904,2009,3,Tadham Moor,2,ST,41455,45483,nr,nr,3,40058,0.625,BP MN MP SS ,4,3 to 4,SSE,14,nr,nr,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.15,nr,nr,0.65,nr,nr,0,NA,NA,NA,NA,NA,NA,0,10,,4,95,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16603,616,1,1,1,no,SMS,MP,166,89,4,8904,2009,3,Tadham Moor,3,ST,41456,45483,nr,nr,3,40058,0.625,BP MN MP SS ,4,3 to 4,SSE,14,nr,nr,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.15,nr,nr,0.65,nr,nr,0,14.42,0.416,0.41,163.8,6.88,NA,0,5,,4,95,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
16604,617,1,1,1,no,SMS,MP,166,89,4,8904,2009,3,Tadham Moor,4,ST,41463,45479,nr,nr,3,40058,0.625,BP MN MP SS ,4,3 to 4,SSE,14,nr,nr,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.15,nr,nr,0.65,nr,nr,0,NA,NA,NA,NA,NA,NA,0,15,,4,95,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
16605,618,1,1,1,no,SMS,MP,166,89,4,8904,2009,3,Tadham Moor,5,ST,41467,45478,nr,nr,3,40058,0.625,BP MN MP SS ,4,3 to 4,SSE,14,nr,nr,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.15,nr,nr,0.65,nr,nr,0,14.44,0.435,0.33,163.6,6.68,NA,0,10,,4,95,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0
16606,619,1,1,1,no,SMS,MP,166,89,4,8904,2009,3,Tadham Moor,6,ST,41470,45478,41470,45478,3,40058,0.625,BP MN MP SS ,4,3 to 4,SSE,14,nr,nr,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.15,nr,nr,0.65,nr,nr,0,NA,NA,NA,NA,NA,NA,0,10,,4,95,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
16701,620,1,1,1,no,SMS,MP,167,90,1,9001,2009,3,Moorlinch,1,ST,38201,35925,38201,35925,3,40060,0.673611111, SS BP MN MP,1,4 to 5,W,17,nr,nr,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,17.7,0.403,0.3,135.9,7.02,NA,27,70,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16702,621,1,1,1,no,SMS,MP,167,90,1,9001,2009,3,Moorlinch,2,ST,38197,35924,nr,nr,3,40060,0.673611111, SS BP MN MP,1,4 to 5,W,17,nr,nr,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,15,80,nr,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16703,622,1,1,1,no,SMS,MP,167,90,1,9001,2009,3,Moorlinch,3,ST,38192,35921,nr,nr,3,40060,0.673611111, SS BP MN MP,1,4 to 5,W,17,nr,nr,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.7,0.442,0.33,152.2,7.2,NA,30,80,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16704,623,1,1,1,no,SMS,MP,167,90,1,9001,2009,3,Moorlinch,4,ST,38187,35924,nr,nr,3,40060,0.673611111, SS BP MN MP,1,4 to 5,W,17,nr,nr,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,40,>100,nr,1,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16705,624,1,1,1,no,SMS,MP,167,90,1,9001,2009,3,Moorlinch,5,ST,38181,35925,nr,nr,3,40060,0.673611111, SS BP MN MP,1,4 to 5,W,17,nr,nr,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,14.72,0.405,0.3,161.1,7.24,NA,13,80,nr,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16706,625,1,1,1,no,SMS,MP,167,90,1,9001,2009,3,Moorlinch,6,ST,38178,35927,38178,35927,3,40060,0.673611111, SS BP MN MP,1,4 to 5,W,17,nr,nr,rough pasture,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,80,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16801,626,1,1,1,no,SMS,MP,168,90,2,9002,2009,3,Moorlinch,1,ST,38390,35775,38390,35775,3,40060,0.583333333,BP MN MP SS ,nr,3,W,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.7,nr,nr,0.45,nr,nr,0,14.07,0.516,0.39,167.8,6.82,NA,10,20,,4,80,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
16802,627,1,1,1,no,SMS,MP,168,90,2,9002,2009,3,Moorlinch,2,ST,38393,35775,nr,nr,3,40060,0.583333333,BP MN MP SS ,nr,3,W,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.7,nr,nr,0.45,nr,nr,0,NA,NA,NA,NA,NA,NA,10,30,,4,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16803,628,1,1,1,no,SMS,MP,168,90,2,9002,2009,3,Moorlinch,3,ST,38399,35775,nr,nr,3,40060,0.583333333,BP MN MP SS ,nr,3,W,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.7,nr,nr,0.45,nr,nr,0,15.63,0.516,0.39,156.2,6.79,NA,10,40,,4,70,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
16804,629,1,1,1,no,SMS,MP,168,90,2,9002,2009,3,Moorlinch,4,ST,38400,35772,nr,nr,3,40060,0.583333333,BP MN MP SS ,nr,3,W,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.7,nr,nr,0.45,nr,nr,0,NA,NA,NA,NA,NA,NA,10,40,,4,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16805,630,1,1,1,no,SMS,MP,168,90,2,9002,2009,3,Moorlinch,5,ST,38405,35772,nr,nr,3,40060,0.583333333,BP MN MP SS ,nr,3,W,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.7,nr,nr,0.45,nr,nr,0,16.78,0.517,0.39,143.4,7.08,NA,10,20,,4,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16806,631,1,1,1,no,SMS,MP,168,90,2,9002,2009,3,Moorlinch,6,ST,38409,35770,38409,35770,3,40060,0.583333333,BP MN MP SS ,nr,3,W,14,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.7,nr,nr,0.45,nr,nr,0,NA,NA,NA,NA,NA,NA,20,50,,4,30,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
16901,632,1,1,1,no,SMS,MP,169,90,3,9003,2009,3,Moorlinch,1,ST,38470,36020,38470,36020,3,40060,0.59375,BP MN MP SS ,2,5 to 6,WNW,18,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.25,nr,nr,0,15.17,0.519,0.39,157.12,7.54,NA,7,70,,1,10,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0
16902,633,1,1,1,no,SMS,MP,169,90,3,9003,2009,3,Moorlinch,2,ST,38473,36018,nr,nr,3,40060,0.59375,BP MN MP SS ,2,5 to 6,WNW,18,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.25,nr,nr,0,NA,NA,NA,NA,NA,NA,15,60,,4,40,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16903,634,1,1,1,no,SMS,MP,169,90,3,9003,2009,3,Moorlinch,3,ST,38475,36018,nr,nr,3,40060,0.59375,BP MN MP SS ,2,5 to 6,WNW,18,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.25,nr,nr,0,15.91,0.507,0.38,150.9,7.63,NA,10,50,,1,20,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0
16904,635,1,1,1,no,SMS,MP,169,90,3,9003,2009,3,Moorlinch,4,ST,38479,36016,nr,nr,3,40060,0.59375,BP MN MP SS ,2,5 to 6,WNW,18,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.25,nr,nr,0,NA,NA,NA,NA,NA,NA,10,>100,,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16905,636,1,1,1,no,SMS,MP,169,90,3,9003,2009,3,Moorlinch,5,ST,38483,36013,nr,nr,3,40060,0.59375,BP MN MP SS ,2,5 to 6,WNW,18,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.25,nr,nr,0,17.91,0.512,0.39,139.8,7.55,NA,20,>100,,1,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
16906,637,1,1,1,no,SMS,MP,169,90,3,9003,2009,3,Moorlinch,6,ST,38485,36013,38485,36013,3,40060,0.59375,BP MN MP SS ,2,5 to 6,WNW,18,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.25,nr,nr,0,NA,NA,NA,NA,NA,NA,20,>100,,1,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,638,1,1,1,no,SMS,MP,170,90,4,9004,2009,3,Moorlinch,1,ST,38460,36099,38460,36099,3,40060,0.625,MN BP MP SS ,2,4 to 5,W,19,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,50,nr,0,14.98,0.468,0.35,158.7,7.6,NA,5,20,nr,4,50,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
17002,639,1,1,1,no,SMS,MP (Steffi tweaked cover values as they exceeded 100%),170,90,4,9004,2009,3,Moorlinch,2,ST,38459,36099,nr,nr,3,40060,0.625,MN BP MP SS ,2,4 to 5,W,19,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,50,nr,0,NA,NA,NA,NA,NA,NA,10,35,nr,4,50,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
17003,640,1,1,1,no,SMS,MP,170,90,4,9004,2009,3,Moorlinch,3,ST,38458,36100,nr,nr,3,40060,0.625,MN BP MP SS ,2,4 to 5,W,19,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,50,nr,0,14.89,0.48,0.38,159.6,7.23,NA,20,50,nr,4,40,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0
17004,641,1,1,1,no,SMS,MP,170,90,4,9004,2009,3,Moorlinch,4,ST,38457,36101,nr,nr,3,40060,0.625,MN BP MP SS ,2,4 to 5,W,19,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,50,nr,0,NA,NA,NA,NA,NA,NA,10,40,nr,4,30,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
17005,642,1,1,1,no,SMS,MP,170,90,4,9004,2009,3,Moorlinch,5,ST,38453,36102,nr,nr,3,40060,0.625,MN BP MP SS ,2,4 to 5,W,19,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,50,nr,0,14.25,0.434,0.37,165.7,6.75,NA,10,40,nr,4,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
17006,643,1,1,1,no,SMS,MP,170,90,4,9004,2009,3,Moorlinch,6,ST,38448,36104,38448,36104,3,40060,0.625,MN BP MP SS ,2,4 to 5,W,19,nr,nr,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,50,nr,0,NA,NA,NA,NA,NA,NA,10,40,nr,4,40,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
10701,644,1,1,1,no,SMS,MP,107,91,1,9101,2009,3,King's Sedgemoor,1,ST,41448,33602,41448,33602,3,40050,0.40625,MN BP MP SS ,2,3 to 4,SW,17,13,20,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.2,nr,nr,0.35,nr,nr,0,14.28,0.889,0.69,165.2,6.68,NA,5,20,,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10702,645,1,1,1,no,SMS,MP,107,91,1,9101,2009,3,King's Sedgemoor,2,ST,41452,33601,nr,nr,3,40050,0.40625,MN BP MP SS ,2,3 to 4,SW,17,13,20,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.2,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,10,20,,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,646,1,1,1,no,SMS,MP,107,91,1,9101,2009,3,King's Sedgemoor,3,ST,41459,33597,nr,nr,3,40050,0.40625,MN BP MP SS ,2,3 to 4,SW,17,13,20,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.2,nr,nr,0.35,nr,nr,0,14.22,0.826,0.64,165.6,6.9,NA,20,15,,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,647,1,1,1,no,SMS,MP,107,91,1,9101,2009,3,King's Sedgemoor,4,ST,41460,33596,nr,nr,3,40050,0.40625,MN BP MP SS ,2,3 to 4,SW,17,13,20,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.2,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,5,20,,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,648,1,1,1,no,SMS,MP,107,91,1,9101,2009,3,King's Sedgemoor,5,ST,41463,33594,nr,nr,3,40050,0.40625,MN BP MP SS ,2,3 to 4,SW,17,13,20,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.2,nr,nr,0.35,nr,nr,0,14.3,0.801,0.62,165.1,7,NA,5,20,,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
